user4,1,1,युद्धबंदी,युद्धकैदी,युद्ध के समय बन्दी बनाए हुए विपक्षी सैनिक,युद्धात अटक केलेले सैनिक भारत,389.28,2.62,109,2643,42,29,47,108,1
user4,3,3,गुप्तकालीन,ध्वजदंड,गुप्तकाल से संबंधित या गुप्तकाल का सार,झेंड्याची काठी ध्वजदंडावर झे,260.09,1.98,65,622,36,26,35,64,0
user4,5,5,सहल,सहज,जल्दी हो सकने वाला या जिसमें कठिनाई न हो,करण्यास किंवा होण्यास कठीण नसलेले,304.79,2.4,107,1065,79,29,70,106,1
user4,7,7,शंकर ताल,चंदीगड,संगीत में एक ताल शंकर ताल में ग्यारह मा,भारताचे एक केंद्रशासित प्रदेश,243.5,2.48,72,608,30,23,39,71,0
user4,9,9,राजसमन्द,मेंदी,कुंभलगढ़ के रास्ते पर स्थित एक विशाल झील ,ज्याच्या पाल्यात कात चुना घालून स्त्रिय,294.82,2.01,150,959,63,50,107,149,0
user4,11,11,गँजेड़ी,अनुषंग,वह जो नशे के लिए प्रायः गाँजे का सेवन करता,एखाद्या गोष्टीपासून आपोआप दुसरी गोष्ट घ,334.29,1.9,105,1466,23,39,63,104,0
user4,13,13,आवासी,रहवासी,किसी जगह पर रहने या बसने वाला जीव जंगल क,एखाद्या ठिकाणी राहणारा किंवा निवास करणा,271.36,2.65,104,896,66,37,69,103,1
user4,15,15,दिवसकर,दिवाकर,हमारे सौर जगत का वह सबसे बड़ा और ज्वलंत ता,दिवसाचा प्रकाश निर्माण करणारा आणि पृथ्व,271.51,2.06,164,819,54,47,119,163,1
user4,17,17,मित्र,वडा,प्रायः समान अवस्था का वह व्यक्ति जिससे स्,उकडलेल्या बटाट्याच्या सुक्या भाजीचे गोळ,265.3,2.45,118,696,39,49,89,117,0
user4,19,19,किसमिस,खिसमिस,सुखाया हुआ छोटा बेदाना अंगूर माधविका क,द्राक्ष वाळवून तयार झालेला सुका मेवा,306.71,1.81,77,1234,29,23,34,76,1
user4,21,21,जीव मंडल,ग्रीनलँडिक,पृथ्वी की सतह और वातावरण का क्षेत्र संप,ग्रीनलँडिक भाषाचा वा त्याच्याशी संबंधित,297.75,1.9,91,1264,80,35,65,90,0
user4,23,23,ख़रीफ़,अहमदाबाद,आषाढ़ से अगहन तक में काटी जाने वाली फ़सल,गुजरात राज्यातील एक शहर अहमदा,282.6,2.08,75,701,30,31,43,74,0
user4,25,25,प्रेषण,भोपळा,कहीं कुछ या किसी को भेजने या रवाना करने की,क्रिकेट ज्यात एक ही धाव झाली नाही अशी स्थ,300.96,2.24,114,1964,24,37,77,113,0
user4,27,27,व्यावसायी,व्यापारी,व्यापार करने वाला व्यक्ति मोहन एक कुशल,व्यापार करणारी व्यक्ती रुपया,285.2,1.99,55,672,43,19,23,54,1
user4,29,29,प्रियतम,प्रियकर,वह पुरुष जो प्रेम करे मीता अपने प्रियतम,प्रेम करणारी पुरुष व्यक्ती ति,349.69,2.08,52,1392,22,25,30,52,1
user4,31,31,ठेस,ठेच,ठेस का लाक्षणिक प्रयोग उसके व्यवहार से,लाक्षणिक अर्थाने ठेच तिच्या व,260.68,2.36,68,1051,21,27,45,67,1
user4,33,33,वरदाता,वरदायक,वर देने वाला वरदाता ईश्वर हमें बिना माँ,वर देणारा वरदायक ईश्वर आपल्या,278.13,2.34,45,683,61,25,27,45,1
user4,35,35,नाराच,नंदूरबार,एक प्रकार का बाण जो लोहे का बना होता है श,महाराष्ट्रतील एक जिल्हा नंदू,251.19,1.91,120,611,29,30,83,119,0
user4,37,37,गुल अजायब,प्रतिविन्ध्य,एक फूलदार पौधा  माली बाग में गुल अजायब ल,द्रौपदीच्या पाच मुलांपैकी एक,267.4,2.05,91,685,89,21,39,90,0
user4,39,39,निद्राग्रस्त,निद्राक्रांत,जिसे नींद आ रही हो या जिसकी आँखें नींद से भ,ज्याला झोप येत आहे असा सीता आप,300.82,2.18,82,761,46,36,53,82,1
